2023-06-05 23:54:20,521 INFO    StreamThr :12884 [internal.py:wandb_internal():86] W&B internal server running at pid: 12884, started at: 2023-06-05 23:54:20.520369
2023-06-05 23:54:26,041 DEBUG   HandlerThread:12884 [handler.py:handle_request():144] handle_request: log_artifact
2023-06-05 23:54:26,041 DEBUG   SenderThread:12884 [sender.py:send_request():402] send_request: log_artifact
2023-06-05 23:54:26,847 INFO    wandb-upload_0:12884 [upload_job.py:push():95] Uploaded file C:\Users\Chang Hyeon Lim\AppData\Local\wandb\wandb\artifacts\staging\tmp6z4sr9mq
2023-06-05 23:54:27,059 DEBUG   HandlerThread:12884 [handler.py:handle_request():144] handle_request: poll_exit
2023-06-05 23:54:27,628 INFO    SenderThread:12884 [sender.py:send_request_log_artifact():1438] logged artifact qwy98658-model - {'id': 'QXJ0aWZhY3Q6NDc4NDc3NDA5', 'digest': 'f45c3409fd4bf4f2c2e4ab31241c15b9', 'state': 'PENDING', 'aliases': [], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjc0NjE4ODg3', 'latestArtifact': None}, 'version': 'latest'}
2023-06-05 23:54:27,628 DEBUG   SenderThread:12884 [sender.py:send():375] send: telemetry
2023-06-05 23:54:27,629 DEBUG   SenderThread:12884 [sender.py:send():375] send: exit
2023-06-05 23:54:27,629 INFO    SenderThread:12884 [sender.py:send_exit():598] handling exit code: 0
2023-06-05 23:54:27,630 INFO    SenderThread:12884 [sender.py:send_exit():600] handling runtime: 4
2023-06-05 23:54:27,631 INFO    SenderThread:12884 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-06-05 23:54:27,632 INFO    SenderThread:12884 [sender.py:send_exit():606] send defer
2023-06-05 23:54:27,633 DEBUG   SenderThread:12884 [sender.py:send_request():402] send_request: poll_exit
2023-06-05 23:54:27,633 DEBUG   HandlerThread:12884 [handler.py:handle_request():144] handle_request: defer
2023-06-05 23:54:27,634 INFO    HandlerThread:12884 [handler.py:handle_request_defer():170] handle defer: 0
2023-06-05 23:54:27,636 DEBUG   SenderThread:12884 [sender.py:send_request():402] send_request: defer
2023-06-05 23:54:27,636 INFO    SenderThread:12884 [sender.py:send_request_defer():622] handle sender defer: 0
2023-06-05 23:54:27,637 INFO    SenderThread:12884 [sender.py:transition_state():626] send defer: 1
2023-06-05 23:54:27,637 DEBUG   HandlerThread:12884 [handler.py:handle_request():144] handle_request: defer
2023-06-05 23:54:27,637 INFO    HandlerThread:12884 [handler.py:handle_request_defer():170] handle defer: 1
2023-06-05 23:54:27,638 DEBUG   SenderThread:12884 [sender.py:send_request():402] send_request: defer
2023-06-05 23:54:27,640 INFO    SenderThread:12884 [sender.py:send_request_defer():622] handle sender defer: 1
2023-06-05 23:54:27,640 INFO    SenderThread:12884 [sender.py:transition_state():626] send defer: 2
2023-06-05 23:54:27,640 DEBUG   HandlerThread:12884 [handler.py:handle_request():144] handle_request: defer
2023-06-05 23:54:27,640 INFO    HandlerThread:12884 [handler.py:handle_request_defer():170] handle defer: 2
2023-06-05 23:54:27,640 INFO    HandlerThread:12884 [system_monitor.py:finish():190] Stopping system monitor
2023-06-05 23:54:27,640 INFO    HandlerThread:12884 [interfaces.py:finish():202] Joined cpu monitor
2023-06-05 23:54:27,640 INFO    HandlerThread:12884 [interfaces.py:finish():202] Joined disk monitor
2023-06-05 23:54:27,640 DEBUG   SystemMonitor:12884 [system_monitor.py:_start():159] Starting system metrics aggregation loop
2023-06-05 23:54:27,640 DEBUG   SystemMonitor:12884 [system_monitor.py:_start():166] Finished system metrics aggregation loop
2023-06-05 23:54:27,640 DEBUG   SystemMonitor:12884 [system_monitor.py:_start():170] Publishing last batch of metrics
2023-06-05 23:54:27,715 INFO    HandlerThread:12884 [interfaces.py:finish():202] Joined gpu monitor
2023-06-05 23:54:27,715 INFO    HandlerThread:12884 [interfaces.py:finish():202] Joined memory monitor
2023-06-05 23:54:27,715 INFO    HandlerThread:12884 [interfaces.py:finish():202] Joined network monitor
2023-06-05 23:54:27,715 DEBUG   SenderThread:12884 [sender.py:send_request():402] send_request: defer
2023-06-05 23:54:27,715 INFO    SenderThread:12884 [sender.py:send_request_defer():622] handle sender defer: 2
2023-06-05 23:54:27,715 INFO    SenderThread:12884 [sender.py:transition_state():626] send defer: 3
2023-06-05 23:54:27,715 DEBUG   SenderThread:12884 [sender.py:send():375] send: stats
2023-06-05 23:54:27,715 DEBUG   HandlerThread:12884 [handler.py:handle_request():144] handle_request: defer
2023-06-05 23:54:27,715 INFO    HandlerThread:12884 [handler.py:handle_request_defer():170] handle defer: 3
2023-06-05 23:54:27,715 DEBUG   SenderThread:12884 [sender.py:send_request():402] send_request: defer
2023-06-05 23:54:27,715 INFO    SenderThread:12884 [sender.py:send_request_defer():622] handle sender defer: 3
2023-06-05 23:54:27,715 INFO    SenderThread:12884 [sender.py:transition_state():626] send defer: 4
2023-06-05 23:54:27,715 DEBUG   HandlerThread:12884 [handler.py:handle_request():144] handle_request: defer
2023-06-05 23:54:27,715 INFO    HandlerThread:12884 [handler.py:handle_request_defer():170] handle defer: 4
2023-06-05 23:54:27,715 DEBUG   SenderThread:12884 [sender.py:send_request():402] send_request: defer
2023-06-05 23:54:27,715 INFO    SenderThread:12884 [sender.py:send_request_defer():622] handle sender defer: 4
2023-06-05 23:54:27,715 INFO    SenderThread:12884 [sender.py:transition_state():626] send defer: 5
2023-06-05 23:54:27,715 DEBUG   HandlerThread:12884 [handler.py:handle_request():144] handle_request: defer
2023-06-05 23:54:27,715 INFO    HandlerThread:12884 [handler.py:handle_request_defer():170] handle defer: 5
2023-06-05 23:54:27,715 DEBUG   SenderThread:12884 [sender.py:send():375] send: summary
2023-06-05 23:54:27,715 INFO    SenderThread:12884 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-06-05 23:54:27,715 DEBUG   SenderThread:12884 [sender.py:send_request():402] send_request: defer
2023-06-05 23:54:27,715 INFO    SenderThread:12884 [sender.py:send_request_defer():622] handle sender defer: 5
2023-06-05 23:54:27,715 INFO    SenderThread:12884 [sender.py:transition_state():626] send defer: 6
2023-06-05 23:54:27,715 DEBUG   HandlerThread:12884 [handler.py:handle_request():144] handle_request: defer
2023-06-05 23:54:27,715 INFO    HandlerThread:12884 [handler.py:handle_request_defer():170] handle defer: 6
2023-06-05 23:54:27,715 DEBUG   SenderThread:12884 [sender.py:send_request():402] send_request: defer
2023-06-05 23:54:27,715 INFO    SenderThread:12884 [sender.py:send_request_defer():622] handle sender defer: 6
2023-06-05 23:54:27,715 DEBUG   HandlerThread:12884 [handler.py:handle_request():144] handle_request: status_report
2023-06-05 23:54:27,844 INFO    SenderThread:12884 [sender.py:transition_state():626] send defer: 7
2023-06-05 23:54:27,845 DEBUG   HandlerThread:12884 [handler.py:handle_request():144] handle_request: defer
2023-06-05 23:54:27,845 INFO    HandlerThread:12884 [handler.py:handle_request_defer():170] handle defer: 7
2023-06-05 23:54:27,847 DEBUG   SenderThread:12884 [sender.py:send_request():402] send_request: defer
2023-06-05 23:54:27,847 INFO    SenderThread:12884 [sender.py:send_request_defer():622] handle sender defer: 7
2023-06-05 23:54:28,015 INFO    Thread-16 :12884 [dir_watcher.py:_on_file_modified():295] file/dir modified: D:\Code\GitHubLawn\MLOpsZoomcamp\hw2_wnb\wandb\run-20230605_235420-qwy98658\files\wandb-summary.json
2023-06-05 23:54:28,015 INFO    Thread-16 :12884 [dir_watcher.py:_on_file_modified():295] file/dir modified: D:\Code\GitHubLawn\MLOpsZoomcamp\hw2_wnb\wandb\run-20230605_235420-qwy98658\files\config.yaml
2023-06-05 23:54:28,062 DEBUG   HandlerThread:12884 [handler.py:handle_request():144] handle_request: poll_exit
2023-06-05 23:54:28,138 INFO    SenderThread:12884 [sender.py:transition_state():626] send defer: 8
2023-06-05 23:54:28,138 DEBUG   SenderThread:12884 [sender.py:send_request():402] send_request: poll_exit
2023-06-05 23:54:28,138 DEBUG   HandlerThread:12884 [handler.py:handle_request():144] handle_request: defer
2023-06-05 23:54:28,138 INFO    HandlerThread:12884 [handler.py:handle_request_defer():170] handle defer: 8
2023-06-05 23:54:28,138 DEBUG   SenderThread:12884 [sender.py:send_request():402] send_request: defer
2023-06-05 23:54:28,138 INFO    SenderThread:12884 [sender.py:send_request_defer():622] handle sender defer: 8
2023-06-05 23:54:28,138 INFO    SenderThread:12884 [sender.py:transition_state():626] send defer: 9
2023-06-05 23:54:28,138 DEBUG   HandlerThread:12884 [handler.py:handle_request():144] handle_request: defer
2023-06-05 23:54:28,138 INFO    HandlerThread:12884 [handler.py:handle_request_defer():170] handle defer: 9
2023-06-05 23:54:28,138 DEBUG   SenderThread:12884 [sender.py:send_request():402] send_request: defer
2023-06-05 23:54:28,138 INFO    SenderThread:12884 [sender.py:send_request_defer():622] handle sender defer: 9
2023-06-05 23:54:28,138 INFO    SenderThread:12884 [dir_watcher.py:finish():365] shutting down directory watcher
2023-06-05 23:54:29,018 INFO    Thread-16 :12884 [dir_watcher.py:_on_file_modified():295] file/dir modified: D:\Code\GitHubLawn\MLOpsZoomcamp\hw2_wnb\wandb\run-20230605_235420-qwy98658\files\output.log
2023-06-05 23:54:29,018 INFO    SenderThread:12884 [dir_watcher.py:finish():395] scan: D:\Code\GitHubLawn\MLOpsZoomcamp\hw2_wnb\wandb\run-20230605_235420-qwy98658\files
2023-06-05 23:54:29,018 INFO    SenderThread:12884 [dir_watcher.py:finish():409] scan save: D:\Code\GitHubLawn\MLOpsZoomcamp\hw2_wnb\wandb\run-20230605_235420-qwy98658\files\config.yaml config.yaml
2023-06-05 23:54:29,018 INFO    SenderThread:12884 [dir_watcher.py:finish():409] scan save: D:\Code\GitHubLawn\MLOpsZoomcamp\hw2_wnb\wandb\run-20230605_235420-qwy98658\files\output.log output.log
2023-06-05 23:54:29,018 INFO    SenderThread:12884 [dir_watcher.py:finish():409] scan save: D:\Code\GitHubLawn\MLOpsZoomcamp\hw2_wnb\wandb\run-20230605_235420-qwy98658\files\requirements.txt requirements.txt
2023-06-05 23:54:29,034 INFO    SenderThread:12884 [dir_watcher.py:finish():409] scan save: D:\Code\GitHubLawn\MLOpsZoomcamp\hw2_wnb\wandb\run-20230605_235420-qwy98658\files\wandb-metadata.json wandb-metadata.json
2023-06-05 23:54:29,034 INFO    SenderThread:12884 [dir_watcher.py:finish():409] scan save: D:\Code\GitHubLawn\MLOpsZoomcamp\hw2_wnb\wandb\run-20230605_235420-qwy98658\files\wandb-summary.json wandb-summary.json
2023-06-05 23:54:29,049 INFO    SenderThread:12884 [sender.py:transition_state():626] send defer: 10
2023-06-05 23:54:29,049 DEBUG   HandlerThread:12884 [handler.py:handle_request():144] handle_request: defer
2023-06-05 23:54:29,049 INFO    HandlerThread:12884 [handler.py:handle_request_defer():170] handle defer: 10
2023-06-05 23:54:29,049 DEBUG   SenderThread:12884 [sender.py:send_request():402] send_request: defer
2023-06-05 23:54:29,049 INFO    SenderThread:12884 [sender.py:send_request_defer():622] handle sender defer: 10
2023-06-05 23:54:29,049 INFO    SenderThread:12884 [file_pusher.py:finish():167] shutting down file pusher
2023-06-05 23:54:29,065 DEBUG   HandlerThread:12884 [handler.py:handle_request():144] handle_request: poll_exit
2023-06-05 23:54:29,065 DEBUG   SenderThread:12884 [sender.py:send_request():402] send_request: poll_exit
2023-06-05 23:54:29,355 INFO    wandb-upload_0:12884 [upload_job.py:push():137] Uploaded file D:\Code\GitHubLawn\MLOpsZoomcamp\hw2_wnb\wandb\run-20230605_235420-qwy98658\files\config.yaml
2023-06-05 23:54:29,371 INFO    wandb-upload_2:12884 [upload_job.py:push():137] Uploaded file D:\Code\GitHubLawn\MLOpsZoomcamp\hw2_wnb\wandb\run-20230605_235420-qwy98658\files\requirements.txt
2023-06-05 23:54:29,494 INFO    wandb-upload_3:12884 [upload_job.py:push():137] Uploaded file D:\Code\GitHubLawn\MLOpsZoomcamp\hw2_wnb\wandb\run-20230605_235420-qwy98658\files\wandb-summary.json
2023-06-05 23:54:29,606 INFO    wandb-upload_1:12884 [upload_job.py:push():137] Uploaded file D:\Code\GitHubLawn\MLOpsZoomcamp\hw2_wnb\wandb\run-20230605_235420-qwy98658\files\output.log
2023-06-05 23:54:29,819 INFO    Thread-15 (_thread_body):12884 [sender.py:transition_state():626] send defer: 11
2023-06-05 23:54:29,819 DEBUG   HandlerThread:12884 [handler.py:handle_request():144] handle_request: defer
2023-06-05 23:54:29,819 INFO    HandlerThread:12884 [handler.py:handle_request_defer():170] handle defer: 11
2023-06-05 23:54:29,819 DEBUG   SenderThread:12884 [sender.py:send_request():402] send_request: defer
2023-06-05 23:54:29,819 INFO    SenderThread:12884 [sender.py:send_request_defer():622] handle sender defer: 11
2023-06-05 23:54:29,819 INFO    SenderThread:12884 [file_pusher.py:join():172] waiting for file pusher
2023-06-05 23:54:29,819 INFO    SenderThread:12884 [sender.py:transition_state():626] send defer: 12
2023-06-05 23:54:29,819 DEBUG   HandlerThread:12884 [handler.py:handle_request():144] handle_request: defer
2023-06-05 23:54:29,819 INFO    HandlerThread:12884 [handler.py:handle_request_defer():170] handle defer: 12
2023-06-05 23:54:29,819 DEBUG   SenderThread:12884 [sender.py:send_request():402] send_request: defer
2023-06-05 23:54:29,819 INFO    SenderThread:12884 [sender.py:send_request_defer():622] handle sender defer: 12
2023-06-05 23:54:29,907 INFO    SenderThread:12884 [sender.py:transition_state():626] send defer: 13
2023-06-05 23:54:29,907 DEBUG   HandlerThread:12884 [handler.py:handle_request():144] handle_request: defer
2023-06-05 23:54:29,907 INFO    HandlerThread:12884 [handler.py:handle_request_defer():170] handle defer: 13
2023-06-05 23:54:29,907 DEBUG   SenderThread:12884 [sender.py:send_request():402] send_request: defer
2023-06-05 23:54:29,907 INFO    SenderThread:12884 [sender.py:send_request_defer():622] handle sender defer: 13
2023-06-05 23:54:29,907 INFO    SenderThread:12884 [sender.py:transition_state():626] send defer: 14
2023-06-05 23:54:29,907 DEBUG   HandlerThread:12884 [handler.py:handle_request():144] handle_request: defer
2023-06-05 23:54:29,907 INFO    HandlerThread:12884 [handler.py:handle_request_defer():170] handle defer: 14
2023-06-05 23:54:29,907 DEBUG   SenderThread:12884 [sender.py:send():375] send: final
2023-06-05 23:54:29,907 DEBUG   SenderThread:12884 [sender.py:send():375] send: footer
2023-06-05 23:54:29,907 DEBUG   SenderThread:12884 [sender.py:send_request():402] send_request: defer
2023-06-05 23:54:29,907 INFO    SenderThread:12884 [sender.py:send_request_defer():622] handle sender defer: 14
2023-06-05 23:54:29,907 DEBUG   HandlerThread:12884 [handler.py:handle_request():144] handle_request: poll_exit
2023-06-05 23:54:29,907 DEBUG   HandlerThread:12884 [handler.py:handle_request():144] handle_request: server_info
2023-06-05 23:54:29,922 DEBUG   HandlerThread:12884 [handler.py:handle_request():144] handle_request: get_summary
2023-06-05 23:54:29,924 DEBUG   HandlerThread:12884 [handler.py:handle_request():144] handle_request: sampled_history
2023-06-05 23:54:29,925 DEBUG   SenderThread:12884 [sender.py:send_request():402] send_request: poll_exit
2023-06-05 23:54:29,927 DEBUG   SenderThread:12884 [sender.py:send_request():402] send_request: server_info
2023-06-05 23:54:29,991 DEBUG   HandlerThread:12884 [handler.py:handle_request():144] handle_request: shutdown
2023-06-05 23:54:29,991 INFO    HandlerThread:12884 [handler.py:finish():842] shutting down handler
2023-06-05 23:54:30,928 INFO    WriterThread:12884 [datastore.py:close():298] close: D:\Code\GitHubLawn\MLOpsZoomcamp\hw2_wnb\wandb\run-20230605_235420-qwy98658\run-qwy98658.wandb
2023-06-05 23:54:31,005 INFO    SenderThread:12884 [sender.py:finish():1550] shutting down sender
2023-06-05 23:54:31,005 INFO    SenderThread:12884 [file_pusher.py:finish():167] shutting down file pusher
2023-06-05 23:54:31,005 INFO    SenderThread:12884 [file_pusher.py:join():172] waiting for file pusher
