2023-06-05 23:54:36,947 INFO    StreamThr :14852 [internal.py:wandb_internal():86] W&B internal server running at pid: 14852, started at: 2023-06-05 23:54:36.947206
2023-06-05 23:54:37,580 DEBUG   HandlerThread:14852 [system_monitor.py:probe():210] {'os': 'Windows-10-10.0.19045-SP0', 'python': '3.10.11', 'heartbeatAt': '2023-06-06T03:54:37.460078', 'startedAt': '2023-06-06T03:54:36.915922', 'docker': None, 'cuda': None, 'args': ('--wandb_project', 'hw2-wandb', '--wandb_entity', 'changhyeonlim', '--data_artifact', 'changhyeonlim/hw2-wandb/NYC-Taxi:v0'), 'state': 'running', 'program': 'D:\\Code\\GitHubLawn\\MLOpsZoomcamp\\hw2_wnb\\sweep.py', 'codePath': 'MLOpsZoomcamp\\hw2_wnb\\sweep.py', 'git': {'remote': 'https://github.com/changhyeonlim/GitHubLawn.git', 'commit': '4cf124191f4ef2b83d9378fdb22720a7c249246f'}, 'email': 'changhyeonlim@gmail.com', 'root': 'D:/Code/GitHubLawn', 'host': 'DESKTOP-B0DA0VE', 'username': 'Chang Hyeon Lim', 'executable': 'C:\\Users\\Chang Hyeon Lim\\AppData\\Local\\Programs\\Python\\Python310\\python.exe', 'cpu_count': 4, 'cpu_count_logical': 4, 'cpu_freq': {'current': 3201.0, 'min': 0.0, 'max': 3201.0}, 'cpu_freq_per_core': [{'current': 3201.0, 'min': 0.0, 'max': 3201.0}], 'disk': {'total': 953.8525352478027, 'used': 29.780914306640625}, 'gpu': 'NVIDIA GeForce GTX 970', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce GTX 970', 'memory_total': 4294967296}], 'memory': {'total': 15.940975189208984}}
2023-06-05 23:54:37,580 INFO    HandlerThread:14852 [system_monitor.py:probe():211] Finished collecting system info
2023-06-05 23:54:37,580 INFO    HandlerThread:14852 [system_monitor.py:probe():214] Publishing system info
2023-06-05 23:54:37,580 DEBUG   HandlerThread:14852 [system_info.py:_save_pip():51] Saving list of pip packages installed into the current environment
2023-06-05 23:54:37,582 DEBUG   HandlerThread:14852 [system_info.py:_save_pip():67] Saving pip packages done
2023-06-05 23:54:37,583 INFO    HandlerThread:14852 [system_monitor.py:probe():216] Finished publishing system info
2023-06-05 23:54:37,590 DEBUG   SenderThread:14852 [sender.py:send():375] send: files
2023-06-05 23:54:37,590 INFO    SenderThread:14852 [sender.py:_save_file():1378] saving file wandb-metadata.json with policy now
2023-06-05 23:54:37,605 DEBUG   HandlerThread:14852 [handler.py:handle_request():144] handle_request: stop_status
2023-06-05 23:54:37,606 DEBUG   SenderThread:14852 [sender.py:send_request():402] send_request: stop_status
2023-06-05 23:54:37,718 DEBUG   SenderThread:14852 [sender.py:send():375] send: telemetry
2023-06-05 23:54:37,918 DEBUG   SenderThread:14852 [sender.py:send():375] send: use_artifact
2023-06-05 23:54:37,918 INFO    wandb-upload_0:14852 [upload_job.py:push():137] Uploaded file C:\Users\CHANGH~1\AppData\Local\Temp\tmp0_70d3stwandb\lbl9sawq-wandb-metadata.json
2023-06-05 23:54:38,308 INFO    Thread-16 :14852 [dir_watcher.py:_on_file_created():278] file/dir created: D:\Code\GitHubLawn\MLOpsZoomcamp\hw2_wnb\wandb\run-20230605_235436-8hgvdzg6\files\wandb-metadata.json
2023-06-05 23:54:38,308 INFO    Thread-16 :14852 [dir_watcher.py:_on_file_created():278] file/dir created: D:\Code\GitHubLawn\MLOpsZoomcamp\hw2_wnb\wandb\run-20230605_235436-8hgvdzg6\files\requirements.txt
2023-06-05 23:54:38,308 INFO    Thread-16 :14852 [dir_watcher.py:_on_file_created():278] file/dir created: D:\Code\GitHubLawn\MLOpsZoomcamp\hw2_wnb\wandb\run-20230605_235436-8hgvdzg6\files\wandb-summary.json
2023-06-05 23:54:38,308 INFO    Thread-16 :14852 [dir_watcher.py:_on_file_created():278] file/dir created: D:\Code\GitHubLawn\MLOpsZoomcamp\hw2_wnb\wandb\run-20230605_235436-8hgvdzg6\files\output.log
2023-06-05 23:54:40,319 INFO    Thread-16 :14852 [dir_watcher.py:_on_file_modified():295] file/dir modified: D:\Code\GitHubLawn\MLOpsZoomcamp\hw2_wnb\wandb\run-20230605_235436-8hgvdzg6\files\output.log
2023-06-05 23:54:42,204 DEBUG   HandlerThread:14852 [handler.py:handle_request():144] handle_request: status_report
2023-06-05 23:54:47,229 DEBUG   HandlerThread:14852 [handler.py:handle_request():144] handle_request: status_report
2023-06-05 23:54:48,453 DEBUG   HandlerThread:14852 [handler.py:handle_request():144] handle_request: partial_history
2023-06-05 23:54:48,453 DEBUG   SenderThread:14852 [sender.py:send():375] send: history
2023-06-05 23:54:48,453 DEBUG   SenderThread:14852 [sender.py:send_request():402] send_request: summary_record
2023-06-05 23:54:48,453 INFO    SenderThread:14852 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-06-05 23:54:48,639 DEBUG   HandlerThread:14852 [handler.py:handle_request():144] handle_request: log_artifact
2023-06-05 23:54:48,639 DEBUG   SenderThread:14852 [sender.py:send_request():402] send_request: log_artifact
2023-06-05 23:54:49,388 INFO    Thread-16 :14852 [dir_watcher.py:_on_file_modified():295] file/dir modified: D:\Code\GitHubLawn\MLOpsZoomcamp\hw2_wnb\wandb\run-20230605_235436-8hgvdzg6\files\wandb-summary.json
2023-06-05 23:54:49,677 DEBUG   HandlerThread:14852 [handler.py:handle_request():144] handle_request: poll_exit
2023-06-05 23:54:51,970 INFO    wandb-upload_0:14852 [upload_job.py:push():95] Uploaded file C:\Users\Chang Hyeon Lim\AppData\Local\wandb\wandb\artifacts\staging\tmpdj6acpym
2023-06-05 23:54:52,495 INFO    SenderThread:14852 [sender.py:send_request_log_artifact():1438] logged artifact 8hgvdzg6-model - {'id': 'QXJ0aWZhY3Q6NDc4NDc3NzM3', 'digest': '52704abe0b6dcd331569c1add3fab2f9', 'state': 'PENDING', 'aliases': [], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjc0NjE4OTE5', 'latestArtifact': None}, 'version': 'latest'}
2023-06-05 23:54:52,496 DEBUG   SenderThread:14852 [sender.py:send():375] send: telemetry
2023-06-05 23:54:52,496 DEBUG   SenderThread:14852 [sender.py:send():375] send: exit
2023-06-05 23:54:52,496 INFO    SenderThread:14852 [sender.py:send_exit():598] handling exit code: 0
2023-06-05 23:54:52,496 INFO    SenderThread:14852 [sender.py:send_exit():600] handling runtime: 11
2023-06-05 23:54:52,497 DEBUG   HandlerThread:14852 [handler.py:handle_request():144] handle_request: status_report
2023-06-05 23:54:52,500 INFO    SenderThread:14852 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-06-05 23:54:52,500 INFO    SenderThread:14852 [sender.py:send_exit():606] send defer
2023-06-05 23:54:52,501 DEBUG   SenderThread:14852 [sender.py:send_request():402] send_request: poll_exit
2023-06-05 23:54:52,501 DEBUG   HandlerThread:14852 [handler.py:handle_request():144] handle_request: defer
2023-06-05 23:54:52,501 INFO    HandlerThread:14852 [handler.py:handle_request_defer():170] handle defer: 0
2023-06-05 23:54:52,502 DEBUG   SenderThread:14852 [sender.py:send_request():402] send_request: defer
2023-06-05 23:54:52,502 INFO    SenderThread:14852 [sender.py:send_request_defer():622] handle sender defer: 0
2023-06-05 23:54:52,502 INFO    SenderThread:14852 [sender.py:transition_state():626] send defer: 1
2023-06-05 23:54:52,502 DEBUG   HandlerThread:14852 [handler.py:handle_request():144] handle_request: defer
2023-06-05 23:54:52,502 INFO    HandlerThread:14852 [handler.py:handle_request_defer():170] handle defer: 1
2023-06-05 23:54:52,503 DEBUG   SenderThread:14852 [sender.py:send_request():402] send_request: defer
2023-06-05 23:54:52,503 INFO    SenderThread:14852 [sender.py:send_request_defer():622] handle sender defer: 1
2023-06-05 23:54:52,503 INFO    SenderThread:14852 [sender.py:transition_state():626] send defer: 2
2023-06-05 23:54:52,503 DEBUG   HandlerThread:14852 [handler.py:handle_request():144] handle_request: defer
2023-06-05 23:54:52,503 INFO    HandlerThread:14852 [handler.py:handle_request_defer():170] handle defer: 2
2023-06-05 23:54:52,503 INFO    HandlerThread:14852 [system_monitor.py:finish():190] Stopping system monitor
2023-06-05 23:54:52,503 DEBUG   SystemMonitor:14852 [system_monitor.py:_start():159] Starting system metrics aggregation loop
2023-06-05 23:54:52,504 INFO    HandlerThread:14852 [interfaces.py:finish():202] Joined cpu monitor
2023-06-05 23:54:52,508 DEBUG   SystemMonitor:14852 [system_monitor.py:_start():166] Finished system metrics aggregation loop
2023-06-05 23:54:52,508 INFO    HandlerThread:14852 [interfaces.py:finish():202] Joined disk monitor
2023-06-05 23:54:52,508 DEBUG   SystemMonitor:14852 [system_monitor.py:_start():170] Publishing last batch of metrics
2023-06-05 23:54:52,560 INFO    HandlerThread:14852 [interfaces.py:finish():202] Joined gpu monitor
2023-06-05 23:54:52,560 INFO    HandlerThread:14852 [interfaces.py:finish():202] Joined memory monitor
2023-06-05 23:54:52,560 INFO    HandlerThread:14852 [interfaces.py:finish():202] Joined network monitor
2023-06-05 23:54:52,560 DEBUG   SenderThread:14852 [sender.py:send_request():402] send_request: defer
2023-06-05 23:54:52,560 INFO    SenderThread:14852 [sender.py:send_request_defer():622] handle sender defer: 2
2023-06-05 23:54:52,560 INFO    SenderThread:14852 [sender.py:transition_state():626] send defer: 3
2023-06-05 23:54:52,560 DEBUG   SenderThread:14852 [sender.py:send():375] send: stats
2023-06-05 23:54:52,560 DEBUG   HandlerThread:14852 [handler.py:handle_request():144] handle_request: defer
2023-06-05 23:54:52,560 INFO    HandlerThread:14852 [handler.py:handle_request_defer():170] handle defer: 3
2023-06-05 23:54:52,560 DEBUG   SenderThread:14852 [sender.py:send_request():402] send_request: defer
2023-06-05 23:54:52,560 INFO    SenderThread:14852 [sender.py:send_request_defer():622] handle sender defer: 3
2023-06-05 23:54:52,560 INFO    SenderThread:14852 [sender.py:transition_state():626] send defer: 4
2023-06-05 23:54:52,560 DEBUG   HandlerThread:14852 [handler.py:handle_request():144] handle_request: defer
2023-06-05 23:54:52,560 INFO    HandlerThread:14852 [handler.py:handle_request_defer():170] handle defer: 4
2023-06-05 23:54:52,560 DEBUG   SenderThread:14852 [sender.py:send_request():402] send_request: defer
2023-06-05 23:54:52,560 INFO    SenderThread:14852 [sender.py:send_request_defer():622] handle sender defer: 4
2023-06-05 23:54:52,560 INFO    SenderThread:14852 [sender.py:transition_state():626] send defer: 5
2023-06-05 23:54:52,560 DEBUG   HandlerThread:14852 [handler.py:handle_request():144] handle_request: defer
2023-06-05 23:54:52,560 INFO    HandlerThread:14852 [handler.py:handle_request_defer():170] handle defer: 5
2023-06-05 23:54:52,560 DEBUG   SenderThread:14852 [sender.py:send():375] send: summary
2023-06-05 23:54:52,560 INFO    SenderThread:14852 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-06-05 23:54:52,564 DEBUG   SenderThread:14852 [sender.py:send_request():402] send_request: defer
2023-06-05 23:54:52,564 INFO    SenderThread:14852 [sender.py:send_request_defer():622] handle sender defer: 5
2023-06-05 23:54:52,564 INFO    SenderThread:14852 [sender.py:transition_state():626] send defer: 6
2023-06-05 23:54:52,564 DEBUG   HandlerThread:14852 [handler.py:handle_request():144] handle_request: defer
2023-06-05 23:54:52,564 INFO    HandlerThread:14852 [handler.py:handle_request_defer():170] handle defer: 6
2023-06-05 23:54:52,564 DEBUG   SenderThread:14852 [sender.py:send_request():402] send_request: defer
2023-06-05 23:54:52,564 INFO    SenderThread:14852 [sender.py:send_request_defer():622] handle sender defer: 6
2023-06-05 23:54:52,568 DEBUG   HandlerThread:14852 [handler.py:handle_request():144] handle_request: status_report
2023-06-05 23:54:52,657 INFO    SenderThread:14852 [sender.py:transition_state():626] send defer: 7
2023-06-05 23:54:52,657 DEBUG   HandlerThread:14852 [handler.py:handle_request():144] handle_request: defer
2023-06-05 23:54:52,657 INFO    HandlerThread:14852 [handler.py:handle_request_defer():170] handle defer: 7
2023-06-05 23:54:52,657 DEBUG   SenderThread:14852 [sender.py:send_request():402] send_request: defer
2023-06-05 23:54:52,657 INFO    SenderThread:14852 [sender.py:send_request_defer():622] handle sender defer: 7
2023-06-05 23:54:53,406 INFO    Thread-16 :14852 [dir_watcher.py:_on_file_modified():295] file/dir modified: D:\Code\GitHubLawn\MLOpsZoomcamp\hw2_wnb\wandb\run-20230605_235436-8hgvdzg6\files\config.yaml
2023-06-05 23:54:53,406 INFO    Thread-16 :14852 [dir_watcher.py:_on_file_modified():295] file/dir modified: D:\Code\GitHubLawn\MLOpsZoomcamp\hw2_wnb\wandb\run-20230605_235436-8hgvdzg6\files\wandb-summary.json
2023-06-05 23:54:54,255 INFO    SenderThread:14852 [sender.py:transition_state():626] send defer: 8
2023-06-05 23:54:54,255 DEBUG   HandlerThread:14852 [handler.py:handle_request():144] handle_request: defer
2023-06-05 23:54:54,255 INFO    HandlerThread:14852 [handler.py:handle_request_defer():170] handle defer: 8
2023-06-05 23:54:54,255 DEBUG   SenderThread:14852 [sender.py:send_request():402] send_request: defer
2023-06-05 23:54:54,255 INFO    SenderThread:14852 [sender.py:send_request_defer():622] handle sender defer: 8
2023-06-05 23:54:54,255 INFO    SenderThread:14852 [sender.py:transition_state():626] send defer: 9
2023-06-05 23:54:54,255 DEBUG   HandlerThread:14852 [handler.py:handle_request():144] handle_request: defer
2023-06-05 23:54:54,255 INFO    HandlerThread:14852 [handler.py:handle_request_defer():170] handle defer: 9
2023-06-05 23:54:54,255 DEBUG   SenderThread:14852 [sender.py:send_request():402] send_request: defer
2023-06-05 23:54:54,255 INFO    SenderThread:14852 [sender.py:send_request_defer():622] handle sender defer: 9
2023-06-05 23:54:54,255 INFO    SenderThread:14852 [dir_watcher.py:finish():365] shutting down directory watcher
2023-06-05 23:54:54,408 INFO    Thread-16 :14852 [dir_watcher.py:_on_file_modified():295] file/dir modified: D:\Code\GitHubLawn\MLOpsZoomcamp\hw2_wnb\wandb\run-20230605_235436-8hgvdzg6\files\output.log
2023-06-05 23:54:54,408 INFO    SenderThread:14852 [dir_watcher.py:finish():395] scan: D:\Code\GitHubLawn\MLOpsZoomcamp\hw2_wnb\wandb\run-20230605_235436-8hgvdzg6\files
2023-06-05 23:54:54,408 INFO    SenderThread:14852 [dir_watcher.py:finish():409] scan save: D:\Code\GitHubLawn\MLOpsZoomcamp\hw2_wnb\wandb\run-20230605_235436-8hgvdzg6\files\config.yaml config.yaml
2023-06-05 23:54:54,408 INFO    SenderThread:14852 [dir_watcher.py:finish():409] scan save: D:\Code\GitHubLawn\MLOpsZoomcamp\hw2_wnb\wandb\run-20230605_235436-8hgvdzg6\files\output.log output.log
2023-06-05 23:54:54,412 INFO    SenderThread:14852 [dir_watcher.py:finish():409] scan save: D:\Code\GitHubLawn\MLOpsZoomcamp\hw2_wnb\wandb\run-20230605_235436-8hgvdzg6\files\requirements.txt requirements.txt
2023-06-05 23:54:54,412 INFO    SenderThread:14852 [dir_watcher.py:finish():409] scan save: D:\Code\GitHubLawn\MLOpsZoomcamp\hw2_wnb\wandb\run-20230605_235436-8hgvdzg6\files\wandb-metadata.json wandb-metadata.json
2023-06-05 23:54:54,412 INFO    SenderThread:14852 [dir_watcher.py:finish():409] scan save: D:\Code\GitHubLawn\MLOpsZoomcamp\hw2_wnb\wandb\run-20230605_235436-8hgvdzg6\files\wandb-summary.json wandb-summary.json
2023-06-05 23:54:54,416 INFO    SenderThread:14852 [sender.py:transition_state():626] send defer: 10
2023-06-05 23:54:54,416 DEBUG   HandlerThread:14852 [handler.py:handle_request():144] handle_request: defer
2023-06-05 23:54:54,420 INFO    HandlerThread:14852 [handler.py:handle_request_defer():170] handle defer: 10
2023-06-05 23:54:54,420 DEBUG   SenderThread:14852 [sender.py:send_request():402] send_request: defer
2023-06-05 23:54:54,420 INFO    SenderThread:14852 [sender.py:send_request_defer():622] handle sender defer: 10
2023-06-05 23:54:54,420 INFO    SenderThread:14852 [file_pusher.py:finish():167] shutting down file pusher
2023-06-05 23:54:54,708 DEBUG   HandlerThread:14852 [handler.py:handle_request():144] handle_request: keepalive
2023-06-05 23:54:54,721 INFO    wandb-upload_1:14852 [upload_job.py:push():137] Uploaded file D:\Code\GitHubLawn\MLOpsZoomcamp\hw2_wnb\wandb\run-20230605_235436-8hgvdzg6\files\output.log
2023-06-05 23:54:54,807 INFO    wandb-upload_0:14852 [upload_job.py:push():137] Uploaded file D:\Code\GitHubLawn\MLOpsZoomcamp\hw2_wnb\wandb\run-20230605_235436-8hgvdzg6\files\config.yaml
2023-06-05 23:54:54,871 INFO    wandb-upload_3:14852 [upload_job.py:push():137] Uploaded file D:\Code\GitHubLawn\MLOpsZoomcamp\hw2_wnb\wandb\run-20230605_235436-8hgvdzg6\files\wandb-summary.json
2023-06-05 23:54:54,874 INFO    wandb-upload_2:14852 [upload_job.py:push():137] Uploaded file D:\Code\GitHubLawn\MLOpsZoomcamp\hw2_wnb\wandb\run-20230605_235436-8hgvdzg6\files\requirements.txt
2023-06-05 23:54:55,076 INFO    Thread-15 (_thread_body):14852 [sender.py:transition_state():626] send defer: 11
2023-06-05 23:54:55,076 DEBUG   HandlerThread:14852 [handler.py:handle_request():144] handle_request: defer
2023-06-05 23:54:55,076 INFO    HandlerThread:14852 [handler.py:handle_request_defer():170] handle defer: 11
2023-06-05 23:54:55,076 DEBUG   SenderThread:14852 [sender.py:send_request():402] send_request: defer
2023-06-05 23:54:55,076 INFO    SenderThread:14852 [sender.py:send_request_defer():622] handle sender defer: 11
2023-06-05 23:54:55,076 INFO    SenderThread:14852 [file_pusher.py:join():172] waiting for file pusher
2023-06-05 23:54:55,076 INFO    SenderThread:14852 [sender.py:transition_state():626] send defer: 12
2023-06-05 23:54:55,076 DEBUG   HandlerThread:14852 [handler.py:handle_request():144] handle_request: defer
2023-06-05 23:54:55,076 INFO    HandlerThread:14852 [handler.py:handle_request_defer():170] handle defer: 12
2023-06-05 23:54:55,076 DEBUG   SenderThread:14852 [sender.py:send_request():402] send_request: defer
2023-06-05 23:54:55,076 INFO    SenderThread:14852 [sender.py:send_request_defer():622] handle sender defer: 12
2023-06-05 23:54:55,168 INFO    SenderThread:14852 [sender.py:transition_state():626] send defer: 13
2023-06-05 23:54:55,169 DEBUG   HandlerThread:14852 [handler.py:handle_request():144] handle_request: defer
2023-06-05 23:54:55,169 INFO    HandlerThread:14852 [handler.py:handle_request_defer():170] handle defer: 13
2023-06-05 23:54:55,169 DEBUG   SenderThread:14852 [sender.py:send_request():402] send_request: defer
2023-06-05 23:54:55,169 INFO    SenderThread:14852 [sender.py:send_request_defer():622] handle sender defer: 13
2023-06-05 23:54:55,169 INFO    SenderThread:14852 [sender.py:transition_state():626] send defer: 14
2023-06-05 23:54:55,170 DEBUG   HandlerThread:14852 [handler.py:handle_request():144] handle_request: defer
2023-06-05 23:54:55,170 INFO    HandlerThread:14852 [handler.py:handle_request_defer():170] handle defer: 14
2023-06-05 23:54:55,170 DEBUG   SenderThread:14852 [sender.py:send():375] send: final
2023-06-05 23:54:55,170 DEBUG   SenderThread:14852 [sender.py:send():375] send: footer
2023-06-05 23:54:55,170 DEBUG   SenderThread:14852 [sender.py:send_request():402] send_request: defer
2023-06-05 23:54:55,171 INFO    SenderThread:14852 [sender.py:send_request_defer():622] handle sender defer: 14
2023-06-05 23:54:55,171 DEBUG   HandlerThread:14852 [handler.py:handle_request():144] handle_request: poll_exit
2023-06-05 23:54:55,172 DEBUG   HandlerThread:14852 [handler.py:handle_request():144] handle_request: server_info
2023-06-05 23:54:55,172 DEBUG   HandlerThread:14852 [handler.py:handle_request():144] handle_request: get_summary
2023-06-05 23:54:55,172 DEBUG   SenderThread:14852 [sender.py:send_request():402] send_request: poll_exit
2023-06-05 23:54:55,172 DEBUG   HandlerThread:14852 [handler.py:handle_request():144] handle_request: sampled_history
2023-06-05 23:54:55,172 DEBUG   SenderThread:14852 [sender.py:send_request():402] send_request: server_info
2023-06-05 23:54:55,239 DEBUG   HandlerThread:14852 [handler.py:handle_request():144] handle_request: shutdown
2023-06-05 23:54:55,240 INFO    HandlerThread:14852 [handler.py:finish():842] shutting down handler
2023-06-05 23:54:56,186 INFO    WriterThread:14852 [datastore.py:close():298] close: D:\Code\GitHubLawn\MLOpsZoomcamp\hw2_wnb\wandb\run-20230605_235436-8hgvdzg6\run-8hgvdzg6.wandb
2023-06-05 23:54:56,248 INFO    SenderThread:14852 [sender.py:finish():1550] shutting down sender
2023-06-05 23:54:56,248 INFO    SenderThread:14852 [file_pusher.py:finish():167] shutting down file pusher
2023-06-05 23:54:56,248 INFO    SenderThread:14852 [file_pusher.py:join():172] waiting for file pusher
